datetime,temperature(C),precipitattion(mm),windspeed(m/s),winddirection(degree),humidity(%),airpressure(hPa),irradiance(hr),radiation(MJ/m2),amountofcloud,groundtemperature(C),generation(Wh),season
5/13/2024 7:00,15.4,,2.2,70,65,1003.5,1,0.56,0,13,75.072,Spring
5/13/2024 8:00,17.3,,2.6,70,56,1003.8,1,1.33,0,16.8,170.784,Spring
5/13/2024 9:00,18.9,,3.1,140,50,1003.8,1,2.11,0,22.2,252.288,Spring
5/13/2024 10:00,20.3,,3.6,70,42,1004.1,1,2.75,0,26.2,312.672,Spring
5/13/2024 11:00,21.3,,3.1,90,36,1004.2,1,3.26,0,28.9,353.328,Spring
5/13/2024 12:00,20.9,,5.1,90,41,1004,1,3.55,0,31,374.784,Spring
5/13/2024 13:00,20.4,,5.5,90,36,1004.1,1,3.63,0,31.6,370.608,Spring
5/13/2024 14:00,20,,4.8,90,30,1003.6,1,3.48,0,30.7,340.368,Spring
5/13/2024 15:00,20.1,,4.2,90,31,1003.3,1,3.14,0,30.6,284.304,Spring
5/13/2024 16:00,20.3,,3.3,90,31,1003.4,1,2.57,0,29.6,201.552,Spring
5/13/2024 17:00,19.2,,3.4,90,41,1003.8,1,1.82,0,26.3,96.24,Spring
5/13/2024 18:00,18.7,,2.1,140,53,1004.1,1,1.04,0,23,13.152,Spring
5/13/2024 19:00,16.8,,2.1,110,59,1004.7,0.7,0.28,0,18.8,0.048,Spring
5/13/2024 20:00,15.1,,0.6,90,66,1005.3,0,0,0,16.3,0,Spring
5/13/2024 21:00,14,,0.1,0,76,1005.9,,,0,15,0,Spring
5/13/2024 22:00,13.8,,0.4,0,76,1006.1,,,0,14.2,0,Spring
5/13/2024 23:00,12.9,,0,0,82,1006.1,,,0,13.4,0,Spring
5/14/2024 0:00,12.5,,1.2,290,85,1006.1,,,0,12.9,0,Spring
5/14/2024 1:00,12.1,,0.3,0,82,1006,,,0,12.3,0,Spring
5/14/2024 2:00,11.1,,0.1,0,89,1005.9,,,0,11.7,0,Spring
5/14/2024 3:00,10.5,,0,0,89,1006,,,0,11.1,0,Spring
5/14/2024 4:00,10.1,,0.2,0,83,1005.7,,,0,10.6,0,Spring
5/14/2024 5:00,9.6,,0.2,0,84,1005.9,,,0,10.1,0,Spring
5/14/2024 6:00,11,,1.6,320,74,1006.3,0.2,0.05,0,10.5,17.088,Spring
5/14/2024 7:00,14.9,,1.5,20,62,1006.6,1,0.6,0,12.1,77.808,Spring
5/14/2024 8:00,17.4,,1.4,50,57,1006.6,1,1.39,0,17.4,171.216,Spring
5/14/2024 9:00,19.8,,1.4,290,48,1006.5,1,2.15,0,24.1,248.736,Spring
5/14/2024 10:00,22.2,,1.6,20,37,1006.4,1,2.78,0,28.7,306.624,Spring
5/14/2024 11:00,23.6,,1.6,290,28,1005.9,1,3.25,0,32.2,343.584,Spring
5/14/2024 12:00,24.7,,2.2,110,37,1005.3,1,3.54,0,34.5,356.832,Spring
5/14/2024 13:00,24.9,,2.3,180,36,1005,1,3.55,0,36.1,353.808,Spring
5/14/2024 14:00,24,,1.7,160,38,1004.3,1,3.39,0,36.1,324.72,Spring
5/14/2024 15:00,24.5,,1.8,140,38,1003.9,1,2.99,0,35.5,271.776,Spring
5/14/2024 16:00,23.4,,2.1,140,48,1003.7,1,2.41,0,33.2,192.384,Spring
5/14/2024 17:00,22.9,,1.8,140,46,1003.6,1,1.73,0,30.1,93.552,Spring
5/14/2024 18:00,21.6,,1.5,160,53,1003.6,1,0.99,0,26.1,20.016,Spring
5/14/2024 19:00,19.2,,1.7,140,60,1004.1,0.7,0.27,0,21.5,0.096,Spring
5/14/2024 20:00,17.5,,0.4,0,74,1004.6,0,0.01,0,18.9,0,Spring
5/14/2024 21:00,16.4,,0,0,79,1005.2,,,0,17.3,0,Spring
5/14/2024 22:00,15.8,,0.1,0,81,1005.3,,,0,16.2,0,Spring
5/14/2024 23:00,15.6,,1.6,270,73,1005.1,,,0,15.5,0,Spring
5/15/2024 0:00,15.8,,0.7,270,67,1004.7,,,0,14.8,0,Spring
5/15/2024 1:00,14.6,,0.5,50,73,1004.5,,,0,14.2,0,Spring
5/15/2024 2:00,14.4,,0.3,0,74,1004,,,0,13.7,0,Spring
5/15/2024 3:00,13.8,,0.4,0,76,1004,,,0,13.3,0,Spring
5/15/2024 4:00,13.6,,0,0,77,1004,,,0,12.9,0,Spring
5/15/2024 5:00,13,,0.3,0,83,1004,,,0,12.5,0,Spring
5/15/2024 6:00,13.3,,0.1,0,82,1004.1,0.2,0.06,0,12.8,16.512,Spring
5/15/2024 7:00,15.9,,0.1,0,77,1003.9,1,0.56,0,14.6,74.592,Spring
5/15/2024 8:00,19.2,,1,340,59,1003.5,1,1.3,0,19.4,164.688,Spring
5/15/2024 9:00,21.5,,1.4,290,56,1002.8,1,2.06,0,25.4,239.04,Spring
5/15/2024 10:00,22.9,,1.7,160,45,1002.1,1,2.71,0,30.2,294.384,Spring
5/15/2024 11:00,24.6,,2,140,43,1001,1,3.19,0,34,332.88,Spring
5/15/2024 12:00,23.6,,1.7,110,49,1000.8,1,3.45,0,35.9,356.784,Spring
5/15/2024 13:00,23.7,,2.3,160,52,999.9,1,3.44,0,37.2,350.832,Spring
5/15/2024 14:00,25.3,,3.1,140,47,998.7,1,3.25,1,37.6,326.736,Spring
5/15/2024 15:00,25.5,,3.2,180,37,997.2,0.7,2.11,0,34.4,278.88,Spring
5/15/2024 16:00,25.5,,1.5,140,35,996.3,1,2.48,0,34.5,199.2,Spring
5/15/2024 17:00,24,,2,140,41,995.6,1,1.79,0,31.5,98.592,Spring
5/15/2024 18:00,19.8,,2.3,70,64,995.9,1,0.95,0,26.3,17.424,Spring
5/15/2024 19:00,17,,2,50,73,996.1,0.3,0.22,2,21.4,0,Spring
5/15/2024 20:00,16.1,,1.9,50,77,996.1,0,0,9,19.9,0,Spring
5/15/2024 21:00,15.7,0,1.4,20,79,995.6,,,10,19,0,Spring
5/15/2024 22:00,12.2,4.3,4.1,340,89,996,,,10,15.5,0,Spring
5/15/2024 23:00,10.3,6.1,4,140,89,994.9,,,10,14.1,0,Spring
5/16/2024 0:00,10.1,0.6,2,270,90,994.5,,,10,13.9,0,Spring
5/16/2024 1:00,9.7,1,0,0,89,994.7,,,10,14.1,0,Spring
5/16/2024 2:00,9.4,0.3,0.3,0,82,994.5,,,10,13,0,Spring
5/16/2024 3:00,9.5,,1.9,320,81,994.9,,,10,12.8,0,Spring
5/16/2024 4:00,9.1,,2.8,320,82,995.2,,,9,12.6,0,Spring
5/16/2024 5:00,9.4,,2.8,290,75,995.9,,,10,11.9,0,Spring
5/16/2024 6:00,9.2,,2.6,290,71,996.6,0,0.02,10,11.6,15.168,Spring
5/16/2024 7:00,10.2,,4.6,290,68,997.1,0,0.35,8,12.3,68.16,Spring
5/16/2024 8:00,10.8,,2.8,270,64,998,0.2,0.66,8,13.5,66.336,Spring
5/16/2024 9:00,12.3,,5.8,290,55,998.1,0,0.93,8,15.2,115.2,Spring
5/16/2024 10:00,13.5,,3.3,290,49,998.3,0,1.29,8,16.6,117.6,Spring
5/16/2024 11:00,14.6,,2.8,270,46,998.4,0,1.42,7,17.5,185.328,Spring
5/16/2024 12:00,16.9,,2.8,290,36,997.8,0.1,1.61,5,21.5,406.416,Spring
5/16/2024 13:00,19,,4.2,290,30,997.4,1,3.66,1,25.9,365.568,Spring
5/16/2024 14:00,20.1,,4.6,320,26,996.8,1,3.56,0,27.2,328.704,Spring
5/16/2024 15:00,20.9,,3.5,270,26,996.6,1,3.07,0,26.9,260.208,Spring
5/16/2024 16:00,21.5,,3.8,270,27,996.7,1,2.58,0,25.2,200.256,Spring
5/16/2024 17:00,21.7,,2.5,270,27,996.8,1,1.88,0,23.7,96.72,Spring
5/16/2024 18:00,21.4,,1.6,320,29,997.3,1,1.08,0,21.1,19.344,Spring
5/16/2024 19:00,18.7,,1.2,360,40,998.1,0.6,0.33,0,17.8,0,Spring
5/16/2024 20:00,14.3,,1.3,90,67,999.4,0,0.01,0,15,0,Spring
5/16/2024 21:00,13.6,,1,70,70,1000.3,,,0,14,0,Spring
5/16/2024 22:00,12.4,,0.6,250,76,1001,,,0,13.1,0,Spring
5/16/2024 23:00,11.6,,0.1,0,82,1001.4,,,0,12.4,0,Spring
5/17/2024 0:00,11.6,,1.8,360,82,1001.7,,,0,11.9,0,Spring
5/17/2024 1:00,10.9,,1.1,50,85,1002,,,0,11.4,0,Spring
5/17/2024 2:00,10.2,,0,0,90,1002.3,,,0,10.8,0,Spring
5/17/2024 3:00,9.5,,0.2,0,89,1002.6,,,0,10.3,0,Spring
5/17/2024 4:00,10.1,,1.6,290,75,1002.8,,,4,10.1,0,Spring
5/17/2024 5:00,10.3,,0.5,90,72,1003.1,,,4,10.1,0.192,Spring
5/17/2024 6:00,10.3,,2.1,20,75,1003.7,0,0.06,6,10.9,22.464,Spring
5/17/2024 7:00,13,,2.9,360,63,1004.4,0.1,0.37,8,13.1,63.552,Spring
5/17/2024 8:00,15.8,,1.8,340,54,1004.8,0.1,0.75,9,16,114.48,Spring
5/17/2024 9:00,17.3,,0.6,90,61,1005.2,0,1.05,7,19.9,233.856,Spring
5/17/2024 10:00,20.7,,1.2,140,43,1004.9,0.8,2.24,7,27.2,303.552,Spring
5/17/2024 11:00,22.9,,1.3,140,33,1004.7,1,3.12,6,30.4,350.4,Spring
5/17/2024 12:00,24.4,,2.2,160,37,1004.4,1,3.21,0,32.8,361.872,Spring
5/17/2024 13:00,25.5,,2.3,160,36,1004,1,3.56,3,34.1,354.624,Spring
5/17/2024 14:00,25.1,,1.9,160,39,1003.6,1,3.47,3,34.8,287.712,Spring
5/17/2024 15:00,24.9,,1.7,140,41,1003.2,1,2.9,6,32.8,249.984,Spring
5/17/2024 16:00,25.6,,4.5,180,28,1002.9,1,2.25,3,30.8,193.44,Spring
5/17/2024 17:00,24.6,,4.4,200,31,1003.1,1,1.82,3,27,81.264,Spring
5/17/2024 18:00,22.8,,4.2,200,36,1003.5,0.8,0.91,4,22.7,23.28,Spring
5/17/2024 19:00,21.7,,4.4,230,37,1004.5,0.5,0.32,1,19.3,0.24,Spring
5/17/2024 20:00,19.7,,1.3,230,44,1005.1,0,0.02,0,17.7,0,Spring
5/17/2024 21:00,18.8,,2,250,47,1006.1,,,0,16.3,0,Spring
5/17/2024 22:00,16.9,,1.8,20,54,1006.7,,,0,15.4,0,Spring
5/17/2024 23:00,16.3,,0.3,0,54,1006.8,,,0,14.7,0,Spring
5/18/2024 0:00,15.4,,0.6,230,59,1006.8,,,0,14,0,Spring
5/18/2024 1:00,15.7,,0.2,0,54,1006.6,,,0,13.3,0,Spring
5/18/2024 2:00,15.7,,1.7,270,57,1006.4,,,0,13,0,Spring
5/18/2024 3:00,13.9,,1.8,20,65,1006.3,,,0,12.5,0,Spring
5/18/2024 4:00,13.5,,0.2,0,64,1006.4,,,0,12,0,Spring
5/18/2024 5:00,13.6,,1.3,270,62,1006.8,,,0,11.7,0,Spring
5/18/2024 6:00,15.3,,2.1,320,53,1007.1,0.2,0.07,0,12.1,18.144,Spring
5/18/2024 7:00,17.7,,1.7,290,57,1007.3,1,0.59,0,14,77.712,Spring
5/18/2024 8:00,19.5,,2,70,55,1007.5,1,1.36,0,18.9,164.592,Spring
5/18/2024 9:00,22.6,,1.4,50,43,1007.7,1,2.08,0,25.2,241.296,Spring
5/18/2024 10:00,24.2,,1.8,90,33,1007.7,1,2.69,0,29.6,296.928,Spring
5/18/2024 11:00,25.8,,1.3,160,32,1007.3,1,3.2,0,33.4,331.44,Spring
5/18/2024 12:00,26.1,,2.3,140,38,1006.8,1,3.47,0,36,349.968,Spring
5/18/2024 13:00,27.1,,1.6,160,36,1006,1,3.55,0,38,349.248,Spring
5/18/2024 14:00,27.7,,1.9,180,37,1005.3,1,3.4,0,38.9,322.368,Spring
5/18/2024 15:00,27.4,,2.2,140,38,1004.8,1,3.04,0,38.3,268.512,Spring
5/18/2024 16:00,28.2,,4.2,230,24,1004.1,1,2.52,0,35.4,191.952,Spring
5/18/2024 17:00,27.1,,1.3,160,39,1004,1,1.83,0,32.9,97.056,Spring
5/18/2024 18:00,25.9,,2.3,200,34,1004.3,1,1.05,0,28.5,20.16,Spring
5/18/2024 19:00,24.4,,3.9,230,34,1004.9,0.7,0.35,0,23.3,0.048,Spring
5/18/2024 20:00,22.9,,3,230,35,1005.6,0,0.01,0,20.4,0,Spring
5/18/2024 21:00,21.8,,2.2,250,32,1006.2,,,0,18.6,0,Spring
5/18/2024 22:00,19.9,,1.6,320,41,1006.4,,,0,17.2,0,Spring
5/18/2024 23:00,18,,1,340,46,1006,,,0,16,0,Spring
5/19/2024 0:00,17.5,,1.4,320,46,1006.1,,,3,15.2,0,Spring
5/19/2024 1:00,16.3,,0,0,54,1005.8,,,0,14.5,0,Spring
5/19/2024 2:00,15.5,,0.4,0,60,1005.7,,,0,13.9,0,Spring
5/19/2024 3:00,14.6,,1.6,360,66,1005.7,,,0,13.6,0,Spring
5/19/2024 4:00,14.8,,0,0,59,1005.5,,,0,13.2,0,Spring
5/19/2024 5:00,15.3,,1.8,290,49,1005.5,,,0,12.9,0.048,Spring
5/19/2024 6:00,14.7,,0,0,57,1005.4,0.2,0.07,0,13.2,18,Spring
5/19/2024 7:00,18,,1.2,290,52,1005.6,1,0.58,0,15.1,77.472,Spring
5/19/2024 8:00,20,,0.8,160,50,1005.7,1,1.26,0,19.7,165.408,Spring
5/19/2024 9:00,23.3,,1.2,70,45,1005.6,1,2.09,0,26.2,146.064,Spring
5/19/2024 10:00,25.1,,1,180,39,1005.1,1,2.72,0,31.2,0,Spring
5/19/2024 11:00,27,,1.2,230,36,1004.6,1,3.22,2,35.8,0,Spring
5/19/2024 12:00,26.3,,2.1,160,34,1004.2,1,3.49,2,38.6,0,Spring
5/19/2024 13:00,26.3,,1.8,160,36,1003.6,1,3.55,2,40,0,Spring
5/19/2024 14:00,25.1,,1.9,180,38,1003.5,1,3.42,1,39.9,0,Spring
5/19/2024 15:00,24.2,,2.4,160,41,1003,1,3.01,1,38.6,0,Spring
5/19/2024 16:00,24,,1.8,160,41,1002.5,1,2.46,0,36.3,0,Spring
5/19/2024 17:00,23.9,,1.8,180,29,1002.5,1,1.76,0,32.4,0,Spring
5/19/2024 18:00,23.1,,1.9,160,30,1002.7,1,1.02,0,27.7,0,Spring
5/19/2024 19:00,21.8,,0.6,160,37,1003,0.7,0.34,0,23.5,0,Spring
5/19/2024 20:00,20.1,,1.4,140,29,1003.4,0,0.01,0,20.5,0,Spring
5/19/2024 21:00,19.5,,1.6,70,50,1004.2,,,0,18.9,0,Spring
5/19/2024 22:00,17.6,,0.3,0,61,1004.5,,,0,17.8,0,Spring
5/19/2024 23:00,17.1,,1.1,50,62,1004.2,,,0,16.9,0,Spring
5/20/2024 0:00,16.3,,1.1,340,68,1003.9,,,0,16.2,0,Spring
5/20/2024 1:00,16.1,,1.3,340,66,1003.3,,,0,15.8,0,Spring
5/20/2024 2:00,15,,0,0,72,1002.9,,,0,15.2,0,Spring
5/20/2024 3:00,15.5,,2.1,320,74,1003,,,0,15.1,0,Spring
5/20/2024 4:00,14.6,,0.4,0,77,1003.1,,,0,14.5,0,Spring
5/20/2024 5:00,13.9,,0.5,340,80,1002.7,,,0,14,0,Spring
5/20/2024 6:00,14.5,,0,0,79,1003.7,0.1,0.08,2,14.5,0,Spring
5/20/2024 7:00,17.3,,1.1,70,71,1004.1,1,0.58,6,16.5,0,Spring
5/20/2024 8:00,20.7,,0.5,70,65,1004.4,1,1.27,1,20.8,0,Spring
5/20/2024 9:00,23.3,,0.9,90,53,1004.7,1,2.06,0,26.9,15.12,Spring
5/20/2024 10:00,25.8,,2.4,70,36,1004.6,1,2.7,0,32,275.328,Spring
5/20/2024 11:00,27,,2.9,320,17,1004.5,1,3.13,1,34.4,321.552,Spring
5/20/2024 12:00,28.2,,3.5,340,23,1004.1,1,3.56,4,40,340.752,Spring
5/20/2024 13:00,25.7,,2.1,90,40,1004.2,0.6,3.03,7,36.2,201.024,Spring
5/20/2024 14:00,25.1,,1.8,160,42,1004,0.7,2.85,5,39.9,286.128,Spring
5/20/2024 15:00,23.8,,2.5,110,48,1003.9,1,2.55,6,36.8,240.144,Spring
5/20/2024 16:00,23.5,,1.9,140,50,1004.2,1,2.22,6,35.5,131.712,Spring
5/20/2024 17:00,22.2,,2.2,90,56,1004.4,0.8,1.49,7,32.5,101.232,Spring
5/20/2024 18:00,19.2,,3,70,70,1005.1,1,1.07,5,27.6,29.28,Spring
5/20/2024 19:00,17.6,,2.1,70,78,1005.9,0.6,0.35,4,23.2,0.624,Spring
5/20/2024 20:00,16.7,,2.4,90,82,1006.8,0,0.02,3,20.4,0,Spring
5/20/2024 21:00,16.2,,1.7,70,83,1007.8,,,5,19,0,Spring
5/20/2024 22:00,15.7,,1.1,50,83,1008.4,,,3,18,0,Spring
5/20/2024 23:00,15.9,,2,50,83,1008.7,,,3,18.5,0,Spring
5/21/2024 0:00,15.7,,1.7,70,78,1008.8,,,8,18.3,0,Spring
5/21/2024 1:00,14.5,,1.2,50,81,1008.7,,,0,16.4,0,Spring
5/21/2024 2:00,14.1,,1.8,70,82,1009,,,0,15.8,0,Spring
5/21/2024 3:00,14.1,,2,320,81,1009.3,,,5,15,0,Spring
5/21/2024 4:00,13.8,,1.4,360,82,1009.5,,,8,15.4,0,Spring
5/21/2024 5:00,14.2,,2,320,79,1009.8,,,9,15.5,0,Spring
5/21/2024 6:00,14.6,,2.2,360,77,1010.3,0,0.04,9,16.2,19.056,Spring
5/21/2024 7:00,15.5,,2.7,50,73,1011.1,0.2,0.32,8,17.6,87.792,Spring
5/21/2024 8:00,16.5,,3,50,69,1011.5,0.2,0.86,6,20.5,114,Spring
5/21/2024 9:00,17,,2.7,50,71,1011.8,0.1,0.91,8,21.9,207.552,Spring
5/21/2024 10:00,18.2,,2.5,50,66,1011.9,0.1,1.45,8,25.9,254.832,Spring
5/21/2024 11:00,19.6,,2.9,70,64,1011.3,0.8,2.95,6,32.5,343.968,Spring
5/21/2024 12:00,19.9,,2.3,50,64,1011.1,0.5,2.75,7,33.2,368.784,Spring
5/21/2024 13:00,20.3,,3.3,50,64,1010.9,0.4,2.6,6,37.2,364.896,Spring
5/21/2024 14:00,19.9,,3.3,70,61,1010.5,0.8,3.23,3,37.1,336.48,Spring
5/21/2024 15:00,18.5,,4.6,90,67,1010.5,0.6,2.37,2,34.8,278.064,Spring
5/21/2024 16:00,18,,3.9,90,70,1010.2,1,2.5,1,33.5,198.912,Spring
5/21/2024 17:00,17.6,,2.5,70,68,1009.8,1,1.86,0,30.4,93.024,Spring
5/21/2024 18:00,17,,2.8,70,70,1009.6,1,1.1,0,25.8,22.656,Spring
5/21/2024 19:00,15.8,,1.9,70,73,1010.4,0.7,0.38,3,21.3,0.96,Spring
5/21/2024 20:00,14.5,,1.2,20,81,1010.4,0,0.02,2,18.5,0,Spring
5/21/2024 21:00,13.9,,0.5,20,83,1011.1,,,3,17,0,Spring
5/21/2024 22:00,13.3,,1.2,160,87,1011,,,4,15.8,0,Spring
5/21/2024 23:00,12.9,,0.6,340,88,1011.1,,,4,15,0,Spring
5/22/2024 0:00,12.8,,1.1,320,89,1010.8,,,3,14.5,0,Spring
5/22/2024 1:00,12.2,,0.2,0,90,1010.2,,,4,13.9,0,Spring
5/22/2024 2:00,11.8,,1.6,290,92,1009.5,,,4,13.3,0,Spring
5/22/2024 3:00,11.5,,1.1,340,93,1009.2,,,4,12.8,0,Spring
5/22/2024 4:00,11.2,,1.1,290,93,1009,,,5,12.4,0,Spring
5/22/2024 5:00,10.7,,1.3,340,94,1009.2,,,7,11.9,0,Spring
5/22/2024 6:00,11.4,,0,0,95,1009.3,0.2,0.1,7,12.5,20.784,Spring
5/22/2024 7:00,13.8,,0.8,70,87,1009.2,1,0.61,7,14.6,81.504,Spring
5/22/2024 8:00,15.5,,0.6,50,80,1008.6,1,1.21,7,18.5,155.664,Spring
5/22/2024 9:00,18.6,,0.7,140,62,1008.4,1,1.94,7,24.3,221.04,Spring
5/22/2024 10:00,20,,0.8,180,57,1007.9,1,2.47,7,29.4,273.6,Spring
5/22/2024 11:00,21.9,,1.8,180,51,1007.3,1,2.91,8,33.3,303.168,Spring
5/22/2024 12:00,22.3,,2.3,160,58,1006.8,1,3.17,7,36.7,335.712,Spring
5/22/2024 13:00,23.1,,2.5,180,53,1006,1,3.44,6,39.3,334.032,Spring
5/22/2024 14:00,23.6,,1.9,110,49,1005.2,1,3.23,7,40,295.296,Spring
5/22/2024 15:00,23.6,,1.6,180,46,1004.6,1,2.81,7,38.1,228.72,Spring
5/22/2024 16:00,22.3,,2.2,160,48,1003.8,1,2.04,8,34.4,127.296,Spring
5/22/2024 17:00,20.9,,1.5,140,61,1003.7,1,1.49,6,31.1,95.04,Spring
5/22/2024 18:00,20.3,,1.7,160,64,1003.4,1,1.02,6,27.5,31.728,Spring
5/22/2024 19:00,19.2,,0.7,160,71,1003.4,0.7,0.4,7,23.9,1.824,Spring
5/22/2024 20:00,18,,0.4,0,79,1003.6,0,0.04,8,21.3,0,Spring
5/22/2024 21:00,17.4,,0,0,80,1003.6,,,6,19.9,0,Spring
5/22/2024 22:00,17.1,,0.4,0,83,1003.7,,,8,19.2,0,Spring
5/22/2024 23:00,16.8,,0,0,83,1003.6,,,6,18.2,0,Spring
5/23/2024 0:00,17.4,,1.5,290,70,1003.2,,,6,17.6,0,Spring
5/23/2024 1:00,16.3,,0.7,320,79,1002.6,,,0,16.7,0,Spring
5/23/2024 2:00,16.6,,1.7,320,79,1002,,,8,16.7,0,Spring
5/23/2024 3:00,17.2,,1,270,73,1001.3,,,9,17.4,0,Spring
5/23/2024 4:00,18.8,,1.7,290,68,1000.9,,,9,17.5,0,Spring
5/23/2024 5:00,17.4,,0,0,73,1000.9,,,9,17.4,0,Spring
5/23/2024 6:00,17.4,,0.1,0,76,1001,0,0.05,8,17.8,17.664,Spring
5/23/2024 7:00,19.4,,1,270,73,1001.2,0.4,0.43,5,18.6,70.896,Spring
5/23/2024 8:00,22.5,,2.4,50,65,1000.8,1,1.25,2,22.5,153.744,Spring
5/23/2024 9:00,24.6,,0.7,70,57,1000.7,1,1.95,1,28.5,227.28,Spring
5/23/2024 10:00,26,,1.3,200,55,1000.3,1,2.63,0,34.5,290.784,Spring
5/23/2024 11:00,26.2,,2,160,51,1000.2,1,3.15,1,38.8,326.928,Spring
5/23/2024 12:00,25.8,,2.7,160,50,999.8,1,3.43,3,41.9,348.528,Spring
5/23/2024 13:00,25.3,,2.4,180,52,999.2,1,3.51,2,43.2,342.816,Spring
5/23/2024 14:00,25.2,,1.6,180,58,998.5,1,3.28,4,42.9,315.936,Spring
5/23/2024 15:00,25.4,,2.7,160,56,997.8,1,2.92,3,41.9,253.872,Spring
5/23/2024 16:00,26.4,,2.1,160,53,997.3,1,2.36,3,40.1,179.472,Spring
5/23/2024 17:00,23.8,,1.4,180,59,997.2,1,1.75,2,35.8,93.696,Spring
5/23/2024 18:00,23.9,,0.7,200,62,997,1,1.03,1,31,22.032,Spring
5/23/2024 19:00,23,,0.3,0,64,997.6,0.8,0.35,0,26.4,0.192,Spring
5/23/2024 20:00,21.5,,0.7,270,72,998.2,0,0.02,0,23.2,0,Spring
5/23/2024 21:00,21.1,,1.9,50,77,998.9,,,0,21.9,0,Spring
5/23/2024 22:00,22.4,,2,290,64,999.3,,,0,21,0,Spring
5/23/2024 23:00,22.5,,2,340,48,999.3,,,3,19.9,0,Spring
5/24/2024 0:00,22.2,,2.3,320,48,999.3,,,8,19.4,0,Spring
5/24/2024 1:00,21.2,,2.8,320,52,999.4,,,0,18.7,0,Spring
5/24/2024 2:00,20.6,,1.6,340,53,998.8,,,3,18,0,Spring
5/24/2024 3:00,19.7,,1.3,340,56,998.7,,,0,17.2,0,Spring
5/24/2024 4:00,19.9,,2.3,340,55,999.1,,,0,16.8,0,Spring
5/24/2024 5:00,20.1,,2.2,340,55,999.3,,,0,16.8,0,Spring
5/24/2024 6:00,20.4,,3.2,20,55,1000.1,0.3,0.08,0,17,17.28,Spring
5/24/2024 7:00,21.2,,1.3,90,56,1001,1,0.6,0,18.4,74.784,Spring
5/24/2024 8:00,21.2,,2.3,70,63,1002,1,1.34,0,22.2,163.776,Spring
5/24/2024 9:00,21.5,,3.1,90,60,1002.5,1,2.07,0,28.2,245.232,Spring
5/24/2024 10:00,21.7,,3.6,90,59,1003.1,1,2.69,0,33.7,299.04,Spring
5/24/2024 11:00,22.5,,2.6,90,58,1003.4,1,3.17,0,38.4,339.84,Spring
5/24/2024 12:00,22.3,,3.6,90,60,1003.5,1,3.43,0,41.1,352.368,Spring
5/24/2024 13:00,21.4,,3.9,90,61,1003.7,1,3.44,0,42,347.04,Spring
5/24/2024 14:00,21.1,,5,90,61,1003,1,3.33,2,41.8,316.128,Spring
5/24/2024 15:00,19.9,,5.4,90,65,1003.1,1,2.82,0,39.4,254.736,Spring
5/24/2024 16:00,19.8,,4.2,90,67,1003.6,1,2.26,3,35.7,133.44,Spring
5/24/2024 17:00,19.2,,2.9,70,62,1004.1,0.3,1.21,6,30.9,79.392,Spring
5/24/2024 18:00,18.7,,2.3,70,59,1004.2,0.7,0.79,3,27.2,24.192,Spring
5/24/2024 19:00,17.2,,1.5,70,64,1004.9,0.4,0.3,3,23.3,0.432,Spring
5/24/2024 20:00,16.9,,1.6,70,65,1006.1,0,0.02,6,21.4,0,Spring
5/24/2024 21:00,16.9,,1,20,62,1006.7,,,8,21.1,0,Spring
5/24/2024 22:00,16.9,,2.3,50,60,1007.2,,,9,20.3,0,Spring
5/24/2024 23:00,16.7,,2.4,50,68,1007.2,,,8,19.8,0,Spring
5/25/2024 0:00,16.7,,1.6,70,69,1007.1,,,8,19.6,0,Spring
5/25/2024 1:00,16.4,,0.8,320,72,1007.1,,,8,19.1,0,Spring
5/25/2024 2:00,16.4,,1.8,50,70,1007.1,,,9,19.2,0,Spring
5/25/2024 3:00,15.9,,1.1,320,73,1007,,,8,18.2,0,Spring
5/25/2024 4:00,16.3,,1.6,320,69,1007.4,,,9,18.5,0,Spring
5/25/2024 5:00,16.5,,1.6,360,63,1007.5,,,9,18.5,0,Spring
5/25/2024 6:00,16.4,,2.2,50,68,1008.4,0,0.03,9,18.6,9.888,Spring
5/25/2024 7:00,16.7,,2.2,20,70,1008.9,0,0.22,9,19.9,62.064,Spring
5/25/2024 8:00,17.3,,2.2,50,70,1009.2,0,0.75,9,22.5,125.28,Spring
5/25/2024 9:00,19.6,,1.9,110,60,1009.3,0.8,1.78,8,27.7,216.576,Spring
5/25/2024 10:00,20.5,,3.5,90,50,1009.3,1,2.75,8,34.8,278.496,Spring
5/25/2024 11:00,20.4,,3,110,39,1009,0.5,2.46,8,35.3,314.688,Spring
5/25/2024 12:00,20.6,,4.1,90,43,1009.1,1,3.36,7,40.4,324.528,Spring
5/25/2024 13:00,21.3,,3,110,42,1008.5,1,3.27,7,41.8,334.944,Spring
5/25/2024 14:00,20.9,,3.8,90,45,1008,1,3.23,6,42.1,307.2,Spring
5/25/2024 15:00,20.3,,3.2,90,44,1007.7,1,2.91,4,40.8,253.104,Spring
5/25/2024 16:00,20,,3.7,110,44,1007.2,1,2.34,3,37.8,177.696,Spring
5/25/2024 17:00,19.3,,3.2,90,58,1007.1,1,1.62,6,32.8,85.344,Spring
5/25/2024 18:00,17.5,,3.5,90,67,1007,0.5,0.78,7,27.5,18.288,Spring
5/25/2024 19:00,16.8,,2.8,90,69,1007.1,0,0.17,6,24.2,0,Spring
5/25/2024 20:00,16.2,,1.3,50,72,1006.9,0,0.02,6,21.9,0,Spring
